# HFSS Simulation of Ring-Absorber with UCDim = 20 mm
# Rout = 5 mm, width = 0.1 mm on top of 2 mm FR4 with eps_r = 4.2(1+0.02i)
#"Freq [GHz]","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","-arg(S(FloquetPort1:1,FloquetPort1:1)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","mag(S(FloquetPort1:2,FloquetPort1:2)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='0deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='5deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='10deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='15deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='20deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='25deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='30deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='35deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='40deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='45deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='50deg' w1='0.1mm'","-arg(S(FloquetPort1:2,FloquetPort1:2)*exp(4j*pi*Freq*(Lsim-lz)/c0)) [] - $phiscan='0deg' $thetascan='55deg' w1='0.1mm'"
5.55,0.200188046327112,0.142769287165238,0.0842794193299779,0.278606984185423,0.124345478377064,0.783623540538116,0.0558744236320679,0.292806861330899,0.12844885761184,0.272034065077263,0.712209393894772,0.767604523165426,1.83871940622101,1.64955093459434,-0.694432951094612,1.82567685159353,1.37459567340725,-2.92457188108531,2.95474656621056,0.840810257003167,0.965090687888338,1.53577152704677,0.853657611979924,0.116762745678141,0.11166557346469,0.100190062130892,0.0630233593124161,0.265993553399041,0.291921706241916,0.767326735449766,0.288175261477435,0.250554577141348,0.415574975451162,0.385639883001884,0.605756159977631,0.320612695017378,-0.379572419665071,-0.462635166454422,0.832854760938813,-1.38424765340262,-1.68631870420076,-2.7794518277106,-2.38489915610467,-2.61248098531646,2.90475565609543,2.41347398397873,1.60241285658771,1.54629488238404
5.575,0.3300183925827,0.275317002886145,0.0966236407130028,0.405556701484711,0.273502130490493,0.731582483927021,0.1404280923676,0.431240396083457,0.263457157553377,0.180970396557284,0.623365044827452,0.696867471168871,2.13860010970543,2.0313289752571,1.4172778892558,2.01801045724732,1.64596609376875,-2.85323539385381,1.23442580444338,0.911460262405189,0.509008228941955,0.99210676101573,0.904206121510294,0.154487258857051,0.110742878806928,0.103944940210534,0.184784797916917,0.135404847174881,0.156645238011195,0.71370360089379,0.15067236569807,0.118965831101814,0.291204906066854,0.261647045611091,0.512990188651437,0.18570699097603,1.26995614316373,1.33618504047851,1.76634105280432,-0.913641169549189,-1.30374711760074,-2.69827796243897,-2.06373889093729,-2.08373324828164,3.11455854185107,2.62083516957192,1.73123909124547,1.9045819504875
5.6,0.444856823209317,0.396723020007397,0.23136210572778,0.512067907724568,0.404792156432419,0.663458092458497,0.290465100160518,0.544464782272726,0.407324249748785,0.233810100414348,0.506449659892948,0.601527956534087,2.33157257482158,2.24219943798674,1.89562256891456,2.16593421550276,1.81878840577948,-2.76935205294613,1.21386935599763,1.00214167644962,0.494700342965641,0.29228586501991,0.937041686091341,0.184583744416216,0.233692323879257,0.230834389570847,0.315705971624945,0.0872359390743493,0.0733734218846865,0.644457989023005,0.0538005758986651,0.0955752475978079,0.156848075840034,0.12952065229618,0.399365911270708,0.0882577323927585,1.89787865944817,1.91502803942771,2.03985885612466,0.659264660199957,0.118478121100365,-2.60154232406953,-0.52193424094076,-0.37326264032545,-2.79769045203983,3.01975386910883,1.89621800000424,3.03535450888746
5.625,0.540964581606591,0.500187267716907,0.358148365801959,0.598526855126545,0.514153207077777,0.574748043332898,0.422636776382584,0.633550538975834,0.528562337128471,0.361619572494034,0.366278009852665,0.480518058052744,2.47990004608719,2.39918967495271,2.1134914088492,2.28677062336744,1.95748275578788,-2.67254168858871,1.30023219417206,1.08768002814572,0.555443147157014,0.084404709527449,0.886596368924214,0.172918908919255,0.358153350516446,0.355624511922127,0.431388645095492,0.199908441750324,0.177219462357005,0.555652746930104,0.167184553303166,0.218723824867033,0.072437259596513,0.0701292534274684,0.266627311464316,0.170362708534725,2.1689960072325,2.16568110277747,2.21918147249126,1.52152080996981,1.25198949015047,-2.486344560661,0.699928681581579,0.328340557523086,-1.39606663699571,-1.55381488957288,2.12942729550071,-1.97215712772217
5.65,0.619158212116507,0.585359655686605,0.467615967874877,0.667512493260972,0.60231439172191,0.461406546086074,0.532016898764542,0.702451253080237,0.624360479672095,0.486699453469992,0.243020469032525,0.351544729831564,2.60038865546515,2.52586310844946,2.27238086656276,2.3873084001843,2.0727335962424,-2.5663030257253,1.39607667888221,1.16239455183964,0.627182230326087,0.0717288137674671,0.545005569401949,0.0208236529882566,0.46709346903299,0.464432131080885,0.528642970890645,0.326215220121936,0.307867816439382,0.44394345826808,0.301456620836094,0.346112610972003,0.175115325793789,0.187622440216919,0.12723460959306,0.30248961657583,2.35312562920032,2.33980535536508,2.3596373509557,1.82542468820595,1.58215117447753,-2.34961015139431,0.988946602512141,0.59896538147613,-0.251838818520312,-0.667947824007441,2.61538113148001,-1.58401400380048
5.675,0.681908508643557,0.6542001783667,0.558549285181247,0.722210107306352,0.672182569239792,0.322191331673689,0.619636602566144,0.755543679036063,0.69807261380912,0.590905092621684,0.248388012515918,0.282424960127777,2.70048179427282,2.63097567273792,2.40079208440653,2.47172597407095,2.16922274331012,-2.46724578014478,1.48465989428607,1.22585799539704,0.693953669293658,0.111352008974423,-0.140069445166331,-0.429678521214997,0.557948679722967,0.555224511769384,0.60820063772588,0.438916867796872,0.425277432657614,0.30843570604604,0.421206670138507,0.457998133414122,0.305737619022801,0.315811725190666,0.0915900486441245,0.423980612536692,2.49638707090028,2.47717029405132,2.4752032853505,2.01923593489652,1.78215259322339,-2.18649427574098,1.17029964049283,0.777913352727443,0.0733252433248577,-0.394385903922397,-1.9135588740621,-1.37059170051496
5.7,0.732047321625828,0.709413822808411,0.63246018414712,0.765615140325984,0.727228436208016,0.163118186308634,0.688709278848425,0.796633034668872,0.754363987121822,0.672923122361429,0.372644717237395,0.344403713668473,2.78470445588172,2.71939408300382,2.50774109971335,2.54313966772134,2.25033398788742,-2.46377552837434,1.5623308213195,1.27922253509791,0.751841142462928,0.162030959452642,-0.451220473345842,-0.892784692161861,0.631864109183578,0.629221537582161,0.672370971069519,0.533946505819172,0.524369820147206,0.153154232336338,0.522250406413335,0.551429184772326,0.423470835220798,0.4298028277947,0.221127209140932,0.526742712775673,2.61320780101072,2.59015290953694,2.57204068655447,2.16731807603559,1.93316147071859,-1.97144181451679,1.31080760044682,0.915550167753466,0.267290859318493,-0.218904860741847,-1.17290603101504,-1.21817423123764
5.725,0.772176303556296,0.753668467379729,0.691912474683057,0.800238819205833,0.77065929505062,0.0548246645842614,0.742866510512917,0.828712979826911,0.797485112924171,0.736081270330275,0.507360117717694,0.469080506027768,2.85627912945627,2.79448547076626,2.59793081666183,2.60400540842684,2.31885345354862,2.36105498236366,1.6290998059315,1.3239952063037,0.800666764453314,0.210736630750993,-0.496024431837277,-1.05814700977875,0.691302071112684,0.688852149705193,0.723868560706216,0.611807167753842,0.605423206704382,0.0216704069967338,0.604911714992944,0.627420567414492,0.523054723413147,0.52588461907626,0.354912572920744,0.610455550095445,2.71047972282697,2.68477497062776,2.65400526853525,2.2872839909708,2.05491201427431,0.360162255045358,1.42563854371031,1.02664020739987,0.412284760229051,-0.0836304313336371,-0.903480695487568,-1.10023270896435
5.75,0.804465177907447,0.789272944011278,0.739608222406709,0.828070535265133,0.805128095364809,0.198275547600757,0.785373982924131,0.854033616477423,0.830808746916117,0.784493499808066,0.618428296096141,0.587369195924956,2.91765305120338,2.85880041938546,2.67460676419985,2.6562787653299,2.37708833958254,1.59284425571424,1.68608986540996,1.36161308046525,0.841398299660939,0.253558382083683,-0.466156830513779,-1.07788439149701,0.738948149569571,0.736753080792629,0.765233091270577,0.67468924024926,0.670675540802503,0.178303415266774,0.671411594399711,0.688444674737686,0.604630776665318,0.604562844370794,0.471154976591537,0.677392572237514,2.79251185523941,2.76490123827375,2.72393956329186,2.38682056066569,2.15554167730904,1.30084837900017,1.52112428343686,1.11805163218204,0.528081845129434,0.0263179779256465,-0.727556796915322,-1.00637127929123
5.775,0.830637979320363,0.818101200531883,0.77796453953358,0.850642732633103,0.832712929585756,0.349483539664604,0.818903159444955,0.874254067927335,0.856858747522008,0.821773031255796,0.702920571937125,0.681220079481259,2.97073076888048,2.91433393263062,2.74026931870575,2.70151720357205,2.42692068048497,1.63390439097323,1.73466453937892,1.39331547160716,0.875244832510323,0.289811863542666,-0.420407972841628,-1.05331639120332,0.777227820705707,0.775311102808545,0.798611828254491,0.725214580481114,0.722898349870893,0.32668163659555,0.724543511712307,0.737261397967019,0.670356866901186,0.668126717340922,0.566967782658381,0.730544480357302,2.86238938200806,2.83336256176404,2.78406456236955,2.47050441779847,2.2398025711007,1.4971874126674,1.60117952311937,1.19406789744928,0.622771256314198,0.1173476226048,-0.593899904888832,-0.930788292525069
5.8,0.852031978596445,0.84162506333139,0.808980055970913,0.86912144134679,0.854999209134789,0.477748121556878,0.845545515231952,0.890591525807106,0.877478833505207,0.850746953864725,0.765582237006958,0.75144163814637,3.01701030079761,2.96266425760264,2.79690880023893,2.74096112573078,2.46986714644776,1.73126575668252,1.77612318737883,1.4201276682745,0.903345350205906,0.319937629896731,-0.376203988196365,-1.0196076644664,0.808152170819812,0.806512291738266,0.825729086944805,0.765846654961633,0.764718103615329,0.45337428388344,0.766984734362592,0.776385490007648,0.722971549169481,0.71938539498236,0.643830710517195,0.772767879159926,2.92245286095101,2.89234334341508,2.83614597464367,2.54155116935808,2.31102614240557,1.64932478053841,1.66871147453234,1.25777499184304,0.701065776544269,0.193272931678056,-0.487726497129187,-0.869550333205493
5.825,0.869673563919631,0.860982386944183,0.8342414598962,0.884391043454597,0.873183325413319,0.580739264433518,0.866903723973638,0.903941371313583,0.894006887516966,0.873523294936921,0.811975998008588,0.803190063880341,3.05767773353313,3.00504674221419,2.84612134232657,2.77560031140318,2.50714245804086,1.82947902779606,1.81160790827431,1.44288308274592,0.926678552381807,0.344704123713327,-0.338303162527468,-0.988068925962081,0.833318194849993,0.831939523973872,0.847933461099421,0.798672495023103,0.798361491874097,0.556646092678638,0.801021132738617,0.807908980635687,0.765096753660809,0.760960053965554,0.704735926031087,0.806474231363948,2.97452128421002,2.94356227806176,2.88159470668511,2.60238913717228,2.3717323348633,1.77592779645905,1.7260139836796,1.31152968392821,0.766275757303412,0.256747635326691,-0.402014675619508,-0.819752070971318
5.85,0.884348456178104,0.877047638274534,0.854982866018946,0.897123729777218,0.888166253300234,0.661177357289701,0.884192685947469,0.914966838023923,0.907416160828532,0.891644755561283,0.846648842868149,0.841473480633315,3.09367776922955,3.04248438320453,2.88918884134,2.80622755622178,2.53971826623561,1.91740396158215,1.84208830570902,1.46225503048984,0.946054300467233,0.364906365816151,-0.307353999731976,-0.96183605990565,0.853967077900625,0.852827141661458,0.866266825656623,0.825370644655769,0.825614720676177,0.638574970684431,0.828494059075708,0.833494093548155,0.798967997251394,0.794968321955725,0.752861950612678,0.83358199579171,3.02002486766673,2.98838306875851,2.92154117037483,2.65490640770537,2.42388256110083,1.88193306395806,1.77492402383431,1.35717247671862,0.820913426486916,0.309784877467882,-0.332278510023282,-0.779172037733345
5.875,0.896659410155734,0.890492851529164,0.872155723011502,0.907833097135285,0.900628605274294,0.723327809303156,0.898328885626854,0.924163721010879,0.91841989191045,0.906235822207336,0.872931397163065,0.870146251022538,3.12576752181595,3.07578251686464,2.92714225207662,2.83348116207798,2.56837342897466,1.99315565882382,1.86837340884071,1.47878743340324,0.962132393601477,0.381261149435451,-0.282727430368258,-0.941254311814735,0.871054589590008,0.870128485060961,0.881530941616519,0.847255781369261,0.847871113328459,0.702772587148562,0.85084305840904,0.85443155875032,0.826384709071624,0.822989916509143,0.791010413199032,0.855573461614074,3.06009678435278,3.0278936622626,2.95689389536014,2.70059007520788,2.46902133812059,1.97070750745667,1.81691610180051,1.39615492476706,0.866940268363463,0.354041227675115,-0.275249366678509,-0.746085486209638
5.9,0.90707109616001,0.90183631430444,0.886492187538387,0.916914328054035,0.911087657672594,0.771346407208052,0.910003255166927,0.931906451757635,0.927545954836531,0.918119232978281,0.893170270203362,0.891957966583213,-3.12862754746411,3.10559139635286,2.96081294457942,2.85787815222475,2.59373492928514,2.05755588067111,1.89113204322409,1.49292108312693,0.975447705139329,0.39438030030153,-0.263494265480231,-0.925784559884653,0.88531523505033,0.884578113601412,0.894343473801095,0.865344970650492,0.866203591270336,0.752964429696018,0.869177658468899,0.8717136284084,0.848753445330558,0.846188687732168,0.821451141318356,0.873579115959377,3.09564087668601,3.06296649195861,2.98838613731718,2.74062030517073,2.50837291072354,2.04520454437145,1.85317450904888,1.42962906798912,0.905904741179165,0.390956717104759,-0.228429116364591,-0.719141204218095
5.925,0.915944078311488,0.911479996273934,0.898556986280547,0.924673918471682,0.919939590405571,0.808679432925521,0.919738108538007,0.93848081143757,0.935189357082958,0.927901696981475,0.909002799002966,0.90882315736744,-3.10264074423163,3.13243926876778,2.99087403012049,2.87984004828178,2.6163103001504,2.11215847349795,1.91091461738317,1.50501496795593,0.986434058646159,0.404773636226305,-0.248753737297974,-0.914683585053989,0.897314789064674,0.896743140336695,0.905182231740414,0.880421901509318,0.881434963895265,0.792368129637519,0.884348743985488,0.886101252402668,0.867158635893457,0.865457914776376,0.84594834902957,0.888457940984999,3.12738287904654,3.09430506690947,3.01661270832444,2.77593953598957,2.54291311765212,2.10799380588248,1.88465215341576,1.45851451337371,0.939036574177041,0.421785931032106,-0.189876067400851,-0.69727278422551
5.95,0.923560215834317,0.919737786969495,0.908787827457655,0.931351576690546,0.927490436005375,0.837985074618252,0.927930404647836,0.944107227799395,0.941649059693207,0.936035076902143,0.921575825312631,0.922071891687176,-3.07905165247002,-3.12642728387366,3.01787321046108,2.89971282226611,2.6365129631128,2.15856256448211,1.92817350807986,1.51536317696769,0.995444538470602,0.412861762652859,-0.237728484117318,-0.907237112875367,0.907491198302313,0.907063427246643,0.914419030989791,0.893091052894164,0.894196951247099,0.823543228723821,0.897009157312629,0.898179241937697,0.88243244995685,0.881516308258957,0.865846743076891,0.900863747230747,-3.12727580833635,3.12248009752871,3.04205887929959,2.80730502235898,2.57342434668597,2.16122879533592,1.91211834489282,1.48354977960246,0.967317385794832,0.447589384548434,-0.158069449209903,-0.679632517961475
5.975,0.930141568084859,0.926856625608385,0.917526126336953,0.937136367892561,0.933978694308553,0.861246917903067,0.934884009033507,0.948957471553106,0.947153895936681,0.942859572264191,0.931700936107811,0.932635483916567,-3.05752615746548,-3.10428222950114,3.04225865474833,2.91778234946973,2.65468190734615,2.19818650428794,1.94328093553956,1.52420815519878,1.0027679678161,0.418990729956161,-0.229776808612514,-0.902827868460184,0.916185638020846,0.915882244146716,0.922345216817361,0.903820560680752,0.904976638197831,0.848446016950597,0.907661668219777,0.908399223153946,0.895213952912135,0.894954465936224,0.882163878691066,0.911296627995909,-3.1014869610414,-3.1352278098263,3.06512296461111,2.83532913133108,2.600537825981,2.20666634016495,1.93619704337835,1.50533177838544,0.991535032868944,0.469235209631635,-0.131811289016526,-0.665541578499885
6,0.935864470227464,0.9330322807143,0.925040097897915,0.942178662305034,0.939591890564085,0.87992631845822,0.940833477824375,0.953166720409214,0.951880946594019,0.948634164190156,0.939960092328199,0.941174228607386,-3.0377872524615,-3.08401648241591,3.06439928357547,2.93428641034702,2.67109695279582,2.23221714304609,1.95654403882828,1.53175106084298,1.00864198820551,0.423445578378997,-0.224378177513616,-0.900944102368131,0.923665818188622,0.92346936273648,0.929190783131457,0.912975086534279,0.914151888111149,0.868545210513125,0.916695655195905,0.917112213612129,0.905995881795663,0.90625699696438,0.895669655057707,0.920141677645976,-3.07804438195069,-3.11206521464319,3.08613394597646,2.86051034705702,2.62476619514506,2.24571852502256,1.95739709246824,1.52434620136031,1.01232565060736,0.487420210531149,-0.110152240169643,-0.654452302507477
6.025,0.940870048185283,0.938421155034453,0.931542042136905,0.946599028222083,0.944478757661051,0.89509802660348,0.945961498356724,0.956842355800368,0.955968685010203,0.953558172617119,0.946776588359861,0.948163044836915,-3.01960377038239,-3.06538463714602,3.08460064437184,2.94942405166349,2.6859906083935,2.2616229529487,1.96821727822347,1.53815986269869,1.01326334342024,0.426461876635387,-0.221112556068178,-0.90116851918892,0.930143401838214,0.930038370976544,0.935138680877301,0.920840633885188,0.922017928340471,0.884937343909207,0.924414687411371,0.924593025349807,0.915160403071049,0.915817758922817,0.906948942292945,0.927697720316786,-3.05662494608163,-3.09090082638823,3.10536523900935,2.8832571767553,2.64652860428643,2.27951329412101,1.97613593314856,1.54099093429516,1.0302061563596,0.502700197233105,-0.0923350195509969,-0.64591953552087
6.05,0.94527211390416,0.943149152894329,0.937201287811933,0.950494895976636,0.948758257096402,0.907555947903417,0.950411670962647,0.960070438567231,0.959526474375424,0.957786632882425,0.952462761038855,0.953948632207539,-3.00278157978974,-3.04818085415526,3.10311734816338,2.96336292555258,2.69955731815238,2.28718639263247,1.9785124814263,1.543575689811,1.01679594270241,0.4282351902229,-0.219640729373452,-0.903162568700364,0.935787029214405,0.935759654337595,0.940335551645449,0.927643164459844,0.928807186289468,0.898442279201112,0.931057122263705,0.931058465023885,0.923006002559616,0.923954092140578,0.916448908446005,0.934198520570466,-3.03696017964231,-3.07147114402938,3.12304547601081,2.90390663291578,2.66617008989118,2.30895103723682,1.9927581370574,1.55559414140767,1.04559937017502,0.515519891984582,-0.0777512736048402,-0.639578775972151
6.075,0.949163130332905,0.947318377469822,0.942153915895105,0.953945588363181,0.952526308622042,0.917891088519876,0.954297903837294,0.962920522036015,0.962641500412149,0.961441362241592,0.95725231056449,0.958787814819641,-2.98715666582638,-3.03223144841671,3.12016283890587,2.97624507602213,2.71196070506514,2.30953828342275,1.98760690850761,1.54811783253057,1.01937718890228,0.428928712075818,-0.219687669862678,-0.906651399944755,0.940732088072816,0.94077015648235,0.944899814932101,0.933562549790181,0.934704079349619,0.909676377512635,0.936811471751868,0.936680912492352,0.929767569695198,0.930920452970806,0.924514089526466,0.939828448129778,-3.01882557343745,-3.05355549267623,3.13936698488159,2.92273857452353,2.68397657978017,2.33475250894697,2.00754988571278,1.56842828355188,1.05885345004507,0.5262380169775,-0.0659087005933106,-0.635129423936618
6.1,0.952618748688834,0.95101222096444,0.946510099549435,0.957016146930444,0.955860850224766,0.926547594454487,0.957711355339367,0.965449263447641,0.965383884399195,0.96461900225073,0.96132243736936,0.96287352574686,-2.97258965935724,-3.01738902698201,3.13591709741102,2.98819152863354,2.72333927754876,2.32918825284597,1.9956496983421,1.55188770202467,1.02112296072195,0.428679362543499,-0.221029151752037,-0.91141105375537,0.945088079543224,0.945180752678782,0.948927795720586,0.938743050313366,0.939856071226497,0.919106589428502,0.941827896127396,0.941598484169691,0.935631381596227,0.936920669589785,0.931412172601335,0.944734086690794,-3.002032216756,-3.03696795175452,-3.12869281927318,2.93998688541404,2.70018656278799,2.35749747425793,2.02075030469127,1.57972103446822,1.07025696796685,0.535146831067693,-0.0564059613269696,-0.632321870179837
6.125,0.95570128422283,0.954299259495624,0.950359677601704,0.959760264766404,0.958825673437219,0.933862678305804,0.960725599391403,0.967703158899165,0.967810492491925,0.967396922198017,0.964809194336003,0.966352635401572,-2.95896148436525,-3.0035278250267,-3.13265256226272,2.99930595308719,2.73381095118427,2.34654982818812,2.00276701588254,1.55497198295788,1.0221315528711,0.427602653102366,-0.22348120938342,-0.917258081822927,0.948944204645866,0.949081851870776,0.952498396658798,0.943301220067275,0.944381975503925,0.927089813651194,0.946226842376464,0.945922678220523,0.940746307896055,0.942118327745111,0.937352928494998,0.949032882719712,-2.98642020865591,-3.02155097715694,-3.11462488539966,2.95584823236961,2.71500021055571,2.37765510335168,2.03256036795868,1.5896638264574,1.08005064985179,0.542486885029477,-0.0489134767493853,-0.630947483739227
6.15,0.958462397975107,0.957236254138072,0.953776414130228,0.962222551553852,0.961473353854123,0.940095050651006,0.963400498872898,0.969720633082504,0.969967801731646,0.969837595969144,0.967818273519922,0.969338347923134,-2.94616987358888,-2.99053997354903,-3.11904540352126,3.00967760379472,2.74347665340943,2.36196044998519,2.00906616706152,1.55744515851347,1.02248680835415,0.425796566787107,-0.226891907464667,-0.924041315299439,0.952373629228009,0.952547680093625,0.955676684453667,0.947331902393035,0.948378228353402,0.933901390504586,0.950105576748219,0.949744160404607,0.945232226563397,0.946645225261303,0.942502152503818,0.952819630035074,-2.97185343712556,-3.00717033334439,-3.10149612126754,2.97048896544041,2.72858654764249,2.3956075883389,2.04314992659902,1.59841857862402,1.08843656117769,0.548458082992259,-0.0431586665472626,-0.630830796828941
6.175,0.960945180714794,0.959870479459732,0.956821276005617,0.964440295973881,0.963847508092313,0.945445251413086,0.965785134285837,0.971533649768866,0.971894076783217,0.971991879034289,0.970432684550922,0.971918937800128,-2.93412656217254,-2.97833249505535,-3.1063352186262,3.01938369496534,2.75242321465533,2.37569719283681,2.01463889742913,1.55937154470435,1.02226062249568,0.423344662060147,-0.231134928843026,-0.931635397180247,0.955436762385145,0.955639577586773,0.958516661756949,0.950912806118818,0.951923658195067,0.939755749668799,0.953543158622109,0.953137171980403,0.949186380977032,0.95060808898897,0.946991981933341,0.956171365215325,-2.95821541651854,-2.99371104298241,-3.08920475315215,2.98405058642253,2.74108912082588,2.41166840836967,2.05266328775356,1.60612302588799,1.09558533273219,0.553228012100237,-0.0389145403485571,-0.631823364153956
